User_Name,Date,Time,Preprocessed_Text,Sentiment
JennaKettering2,4/26/2023,20:40:22,4 tennessee advances 👏 vols outlast 5 duke 6552 move sweet 16 marchmadness,Positive
Ken1Preston,4/26/2023,20:38:50,come ride us interview ferris wheel men ’ final four® fan festival marchmadness,Positive
PlaysByJ3,4/26/2023,20:19:01,’ know man ’ back😮‍💨😮‍💨😮‍💨 cash mo prizepicks playerprops sportsbetting nhl nfl fanduel prizepicksnba ucl nba moneyline marchmadness nbapicks parlay soccerbets,Negative
RealPhatsBlog,4/26/2023,19:06:31,fantasy wnba play fantasy womens basketball marchmadness cbbroundup aptop25 womencollegebasketball cbbwomen ncaawomen ncaaw iowa lsu southcarolina virginiatech bracketology thefinalfour,Negative
AlfredGinny,4/26/2023,19:04:08,cats win kstatembb x marchmadness,Negative
AlfredGinny,4/26/2023,19:04:02,elite 8 babbbbyyyyyyy kstatembb x marchmadness,Negative
RealPhatsBlog,4/26/2023,19:04:02,2024 ncaa tournament bracketology phatzradiosports marchmadness cbbroundup aptop25 collegebasketball menscollegebasketball ncaa baylor gonzaga northcarolina michigan bracketology,Negative
SantinoCortez99,4/26/2023,18:06:45,adventure time vs gumball cnshowdown championship 🧑🐕🤜💥🤛🐱🐡 final voting begins igs cartoonnetwork cnsupertoonshowdown basketballbracket marchmadness bracket 90scartoons 2000scartoons cartoons adventuretime amazingworldofgumball,Negative
SantinoCortez99,4/26/2023,18:06:09,final 4 going cnshowdown 🗡️🦸🐱🐼 make predictions vote tomorrow ig story 🤜💥🤛 cartoonnetwork cnsupertoonshowdown basketballbracket marchmadness bracket eliteeight finalfour selectionsunday sweet16 90scartoons 2000scartoons cartoons,Negative
PlaysByJ3,4/26/2023,16:55:19,mo salah o25 shots ’ history west ham goes well prizepicks playerprops sportsbetting nhl nfl fanduel prizepicksnba ucl nba moneyline marchmadness nbapicks parlay soccerbets,Negative
PlaysByJ3,4/26/2023,16:54:01,53 day yesterday ’ winning slips prizepicks playerprops sportsbetting nhl nfl fanduel prizepicksnba prizepickscbb nba moneyline marchmadness nbapicks parlay nbabets,Negative
nostradamnchris,4/26/2023,16:44:16,moment realize meek bear market rally gives cheery hat tip fdic marchmadness fdic svb notqe bearmarket bearmarketrally,Negative
laselectbball,4/26/2023,16:21:30,vaughn deep 🥱 poetryinmotion 1 vaughn zargarian crescenta valley 2025 pointguard ballislife basketball hoopershoop cantguardme fyp nba aau ncaa marchmadness targetpractice shootersshot,Negative
rmendez1,4/26/2023,16:14:09,rt kansas state came nowhere season sweet 16 😼 came top marchmadness battle wildcats 👀,Negative
AmitJha01745512,4/26/2023,15:53:01,atfs explosivesdetectionk9s chewy camille kamp claudette lady handlers help ensure safety ncaa mfinalfour games events houston k9 teams detect threats hidden human detection marchmadness,Negative
BermanHopkins,4/26/2023,15:27:57,happens bermanhopkins march madness bracket champion two years row congrats big win robert nevill audit partner cpas bhsocks marchmadness basketball ncaa collegebasketball ncaabasketball sports,Negative
SportswithPep,4/26/2023,15:10:00,🏀 sbvc hoops star dominique daniels talks signing cbu ⚔️ ’ got big goals helping lancers reach marchmadness 📺 look complete interview next sports weekly,Positive
ThePapareSports,4/26/2023,14:35:51,42nd one day encounter dharmasoka college devananda college ends result due rain coverage powered marchmadness battleoftheblues match report 👉,Negative
BasketballScou7,4/26/2023,13:34:12,🏀new video amp pdf playbook ☑️more 260 half court amp bounds sets 👉dm discount price basketball coach ncaa marchmadness video playbook pdf,Negative
ThePapareSports,4/26/2023,13:29:24,rain played spoilsport forced trophy shared two sides marchmadness battleofblues,Negative
HowardJaslyn,4/26/2023,12:00:10,victory tastes like red velvet cupcake topped fave team ’ logo preorder one day advance finalfour marchmadness,Negative
AmitJha01745512,4/26/2023,11:20:19,today day time change ur chat theme basketball 🏀 marchmadness,Negative
AmitJha01745512,4/26/2023,11:20:18,group chat ’ biggest upset 🏀 marchmadness,Negative
DebraDo18044341,4/26/2023,10:37:09,🤩🤩 design painting animation ditial3d concept design marchmadness doitforwill aijiang,Negative
Cynthia63301346,4/26/2023,5:58:27,ditial3d concept design marchmadness sfwa writingtips original crystalseries,Negative
LegitRobPow,4/26/2023,5:25:40,hey man genius ’ ask marchmadness ask feel 6yr old man dressed 6yr old girl 20 minutes ask wrong “ gay ” “ nonbinary ” make dress like woman,Negative
Khali_Drimz,4/26/2023,4:29:35,catch next plays group chat 👇🏻👇🏻 nba nfl nbatwitter collegebasketball cbb cbbpicks marchmadness iubb ncaab picks gamblingtwitter nba nbapicks nbaplayerprops props playerprops,Negative
ClarksonCreativ,4/26/2023,4:02:09,marchmadness brings people together way truly unmatched ’ sporting event oftentimes ’ powerofamoment year actionpacked join us friday sit two photographers ➡️,Positive
DawnWatsonMD1,4/26/2023,3:19:54,🥳🥳🥳🥳 fantasy digitalart romancingsff marchmadness nebulas2022 original goddessfish,Negative
RWBranca,4/26/2023,3:08:51,rams go backto back deep take lead 🔥😱 marchmadness,Negative
JatinGu20757625,4/26/2023,2:59:36,march month remember favorite moments celebrating eventfulmonth memoriesforlife goodtimes throwback recapreel cheerstomarch marchmadness eventfulmonth memoriesforlife goodtimes throwback recapreel cheerstomarch holicelebration,Positive
ThePapareSports,4/26/2023,2:50:00,02 days go 89th battle saints encounter st josephs college amp st peters college joepete marchmadness catch action live dialog tv ch 70 dialog viu app futureverse 8 45 onwards,Negative
C_Lass,4/26/2023,2:00:31,first round 2023 nba playoffs gt 2023 marchmadness first round yes partly cheering uva😭😭😭🤣🤣🤣🤣,Negative
Gambling_Dan_21,4/26/2023,1:09:03,gus johnson calling nba playoff games jfc cbsbring man back marchmadness thanks advance america,Positive
atcaseymorse,4/26/2023,1:00:37,new episode talk new twilight tv show godzilla x kong teaser comics marchmadness could help move,Negative
AlfredH25792895,4/26/2023,0:38:25,point wed sign 7game series gonzaga ucla played another epic ncaatournament game thursday night marchmadness,Negative
thepickempros,4/25/2023,22:41:47,shoutout sending awesome lebrons winning march madness pool really heart warming fatherson sports podcast amazing stuff ❤️ kindnessmatters lovepeople marchmadness,Positive
thepickempros,4/25/2023,22:41:38,marchmadness bracket challenge winner tyler rocking fresh new lebrons 🔥 look great man thank part bracket challenge congrats new kicks 👟💥 pickempros nba,Positive
StonesRiverGrp,4/25/2023,22:22:52,congratulations gentilcore winning 6th annual srg challenge awarded muchcoveted srgtrophy week principal amp enjoy bracket bragging rights rest 2023 marchmadness,Positive
JensenThaWriter,4/25/2023,22:14:50,2023 alltournament team 👏 🏀 alijah martin 🏀 lamont butler 🏀 jordan hawkins 🏀 tristen newton 🏀 adama sanogo marchmadness,Negative
DylPicksGreens,4/25/2023,21:43:56,ngl 20 ’ crazy ’ app daily 🤦🏽‍♂️ prizepicks gamblingtwitter fanduel draftkings bovada mybookie dfs underdogfantasy props nhl nba mlb cbb mlb nfl propup thrivefantasy marchmadness ncaab collegebasketball nbatwitter…,Negative
echodragon77,4/25/2023,20:40:35,rt daytonhoopla miss marchmadness relive magic extended highlights👇,Negative
DaytonHoopla,4/25/2023,20:09:32,miss marchmadness relive magic extended highlights👇,Positive
WordsworthRoge5,4/25/2023,20:09:29,love – casa grande grandmas marchmadness 👵🏀,Positive
MomentumWW,4/25/2023,19:30:06,thank shining spotlight marchmadness experience year ’ final four including ‘ battle possession interactive game 🏀🙌 hit link discover 👇,Positive
pala_putri,4/25/2023,19:15:16,kentucky team lead cash rewards promised temu louisville b kentucky c ohio state kansas use invitation code lt117007843gt get 20 rewards search temu kentucky marchmadness,Negative
antonia_dewitt,4/25/2023,18:39:58,uconn huskies dominated court time dominate phone temu use invite code lt112913750gt get 20 cash rewards thats slam dunk deal temu uconn marchmadness,Negative
randronsports,4/25/2023,17:55:12,tune episode rampr sports dynamic discussion howard larry marchmadness angelreese plus dont miss throwback interview legendary player darrell “ dr dunkenstein ” griffith sports podcast,Positive
tcudoug,4/25/2023,16:44:21,damion baugh tcu knocked deep three beat buzzer vs gonzaga thereby cutting 6point margin 3 gonzaga laying 4 12 points one alltime bad beats marchmadness history,Negative
Revathi_Kannan,4/25/2023,16:30:54,able come collect marchmadness finisher badge let know collect,Negative
joshfunkbooks,4/25/2023,15:10:05,read many amazing titles throughout month march could one winner… 🥁 …drum roll… 🥁 pet feet hilarious story happens letter r suddenly vanishes 👏🏻👏🏻👏🏻 marchmadness bookmarchmadness,Negative
IgniteMktgOH,4/25/2023,13:24:11,congrats top performers month winners marchmadness competition earned dinner steak house 🥩🍷🥗,Positive
AdelineGrayOLY,4/25/2023,12:50:59,congratulations marchmadness,Positive
ThePapareSports,4/25/2023,12:12:04,42nd annual limited overs encounter sri devananda college ambalangoda dharmasoka college ambalangoda played 26th april ambalangoda uc grounds marchmadness battleoftheblues 👉,Negative
ThePapareSports,4/25/2023,11:06:37,03 days away 89th battle saints encounter st josephs college amp st peters college joepete marchmadness catch action live dialog tv ch 70 dialog viu app futureverse 8 45 onwards,Negative
coachsbehrens,4/25/2023,10:46:48,today ncaa sent 170 million di conferences schools based solely success men ’ basketball teams marchmadness 0 success women ’ teams – past time correct inequity adopt solutions offered 500 days ago ncaa ’ s…,Negative
RoraYettie,4/25/2023,10:29:39,sdsu 2023 ncaa final four streetwear shirt sdsu 2023 ncaafinalfour streetwear shirt collegelife marchmadness,Negative
CeciliaLynne249,4/25/2023,8:50:04,amazing every time visit clue tvs marchmadness games time dont even games explain channel game still screw pathetic,Negative
samansuns,4/25/2023,8:17:29,please subscribe youtube channel thank 😜❤ covid19 blacklivesmatter stayathome maga bts oscars marchmadness grammys thursdaythoughts tbt 🔗,Negative
bluefjmusic,4/25/2023,7:03:28,first ever final four appearance hokies marchmadness ncaawbb ncaa 📸,Negative
ThePapareSports,4/25/2023,5:47:13,49th limited overs encounter st josephs college amp st peters college played 30th april ssc grounds catch action live dialog tv ch 70 dialog viu app futureverse 9 00 onwards joepete marchmadness,Negative
robertscorpion,4/25/2023,5:11:40,nbaplayoffs lookin like marchmadness april,Negative
scuzks,4/25/2023,4:47:42,nba ncaabasketball marchmadness kansascity people kc area hate nba love ncaa basketball 99 people run bars like obviously dont watch nba playoffs much better college,Negative
RamseySportsATS,4/25/2023,4:27:26,nba playoffs making miss march madness nbaplayoffs marchmadness,Negative
dinhhuu85,4/25/2023,4:24:02,🎮🎮🎮🎮 digitalart ditial3d fantasy concept design digital2d marchmadness writingtip indieauthors original twitrpartner,Negative
GoldenLejn64,4/25/2023,3:46:05,round 2 voting cnshowdown starts ig story 🤜💥🤛 fav show make voting continues daily champion cartoonnetwork basketballbracket marchmadness bracket eliteeight finalfour sweet16 90scartoons 2000scartoons cartoons bestsho,Negative
ActivistBowen2,4/25/2023,3:41:40,bucks brink elimination marchmadness inapril 25 2023 10 41 hkt nbaplayoffs2023 nbaplayoffs miavsmil nba,Negative
grantsapkin,4/25/2023,3:28:21,march madness atmosphere 👀🏀 marchmadness csu basketball athlete,Negative
bettingdiscord,4/25/2023,2:44:56,bring us home lebrad🏇🏁✅🏆 prizepickchampions prizepicks nba nhl nfl mlb nbaplayoffs nbatwitter nbaontnt ncaa marchmadness fanduel draftkings,Positive
rakuda_nettou,4/25/2023,2:01:16,caitlin clark human highlightreel season long add reel national championship game today 🤔 marchmadness x,Positive
KINGISAAC1017,4/25/2023,1:52:02,shit feels like marchmadness miavsmil,Negative
JensenThaWriter,4/25/2023,1:26:53,lamont butler scoop score 🔥 marchmadness,Negative
cbanalytics,4/25/2023,1:23:02,fewest pts scored ncaa tournament game 2000 29 2008 ucla miss valley 7029 34 2013 syracuse montana 8134 35 2001 mich state alabama st 6935 35 2014 wisconsin american 7535 37 2002 duke winthrop 8437 37 2014 wichita st cal poly 6437 marchmadness,Negative
AlexDonovan13,4/25/2023,1:21:29,like idea help viewership love picking brackets marchmadness would b fun,Negative
TeamJudahNation,4/25/2023,1:14:43,“ silent moves loud success ” ☑️lead ☑️loud☑️facilitate☑️defense ☑️pressure first ncaa live period completed continuing work 15u family ncaa liveperiod hooper pgish work basketball marchmadness nba playoffs,Positive
JensenThaWriter,4/25/2023,1:14:25,huskies continue make rain ☔️ marchmadness,Negative
lau01975,4/25/2023,0:49:52,ice cold 🧊🧊🧊 someone give ride 2 finalfour marchmadness nissanpartner,Negative
rinadiariez,4/25/2023,0:29:23,weve running final four marchmadness bestship poll one day first matchup rina hsmtmts vs marcus ginny ginnyandgeorgia,Positive
iamagentjrn22,4/25/2023,0:00:23,arizona state delivered thrilling battle first round marchmadness 🔥,Positive
BananaBossNerd1,4/24/2023,23:41:12,painting fantasy art marchmadness fantasy nebula source,Positive
jayoung3092,4/24/2023,23:08:33,bracket busted didnt pick furman princeton ok youre good guessing basketball lit tomorrows game lets go huskies made4march marchmadness also nice work amp,Positive
jayoung3092,4/24/2023,23:08:26,sweet 1️⃣6️⃣ x 2️⃣ congrats amp let ’ go 🏆 made4march bleedblue arewebringingbackdoubletrouble doubletrouble marchmadness hartfordhasit,Negative
_kelser,4/24/2023,22:45:40,sundays iowa vs louisville womens ncaa tournament game espn tv viewers nba game espn aired season far marchmadness,Negative
riversagency,4/24/2023,21:16:35,friends wanted engage fans activating brand new light march asked followers share nuttiest reaction chance win enticing slate basketballrelated prizes adagency marchmadness,Negative
JohnSellek,4/24/2023,19:09:01,latest streaming continues biggest tv viewing option followed cable boosted marchmadness broadcast amongst streaming platforms youtube netflix rule viewers watching 47 billion minutes outerbanks know watched,Negative
juniorbanuelos,4/24/2023,18:19:50,april 1st 2023 lamont butler hits pullup jumper buzzer send san diego state championship lamontbutler goosebumpsport nccam marchmadness buzzerbeater touchdown basketball sports ncaab ncaamb sandiegostate floridaatlantic gamewinner,Negative
jessebratman,4/24/2023,18:11:55,crazy nbaplayoffs much less entertaining marchmadness watched game last night contained isolation basketball threepoint shooting,Negative
Ruland_Mfg,4/24/2023,18:02:26,congratulations reggie winning 2023 mens marchmadness pool huskies bracket teammates catered lunch reggie 25 year rulander could honing grinding black oxiding part today,Positive
BettyKimLab,5/4/2023,4:14:24,look top statmadness entrants asian women scientists doctors engineers 🔥🔥🔥,Positive
statnews,5/3/2023,21:15:36,read years statmadness bracket winners,Negative
statnews,5/3/2023,21:15:35,statmadness annual tournament scientific innovation three finalists year ’ competition present discoveries panel expert judges one selected “ stat madness allstar ” event attendees statbreakthrough,Negative
10_tsmitty,5/4/2023,14:14:28,may fourth 😈 accmbb,Negative
Jason_epi,5/4/2023,3:43:14,winstonsalem hometown hero hits clock counts 🥲😍 baller accmbb 🏆🏆🏆,Negative
csmLabs5,4/27/2023,4:46:45,day 21 years ago 📆 2002 apr 27 🏟 petersen events center 🇺🇸 opened pittsburgh usa 🏆 home u pittsburg panthers basketball 🏀 acc 🔗 acc accmbb accwbb stadialive coming soon,Positive
TheCamSays,5/6/2023,17:58:28,562001 wcw supposed return ppv wwf buyout wcw worldchampionshipwrestling 83weeks ericbischoff easye wwe wwelegend wwehistory,Negative
MrLeeMcAteer,5/6/2023,17:57:10,many photos still going viral around world last weekend make sure tickets secured 2024 part wwe wwemanchester wwf wcw ecw aew aewallin aewwembley impactwrestling wrestling comiccon,Negative
avs478,5/6/2023,17:54:54,thanks amp making effort bring something unique collectors efforts appreciated amp look forward future offerings thanks community made effort bring everyone together wcw,Positive
DanceQueenNY,5/6/2023,17:48:44,totally psyched upcoming rhythm blues hiphop bashes coming 2023 grab ticket join excitement motivation tbt tgif newmusicfriday fridayfeeling wcw travel traveltips,Positive
Ram_Kanhaiya_07,5/6/2023,17:45:42,46 balls viratkohli virat preparing odi cup wcw,Positive
Salrez77,5/6/2023,17:28:26,🎂happy birthday princess victoria princessvictoria wwe nwa nxt ecw wcw impactwrestling roh aew mlw luchalibreaaa cmll njpw prowrestlingnoah ajpw pwg dragongate wsuwrestling shimmer shinewrestling wowsuperheroes stardom,Negative
Salrez77,5/6/2023,17:28:19,🎂happy birthday late great yamaguchisan yamaguchisan kaientai wwe nxt ecw nwa wcw impactwrestling roh aew mlw luchalibreaaa cmll newjapan njpw prowrestlingnoah ajpw pwg dragongate,Negative
Salrez77,5/6/2023,17:28:17,🎂happy birthday cowboy bill watts billwatts cowboybillwatts wwe uwf wwehof nxt ecw nwa wcw impactwrestling roh aew mlw awa wccw luchalibreaaa cmll newjapan njpw prowrestlingnoah ajpw uwa pwg dragongate czw midsouthwrestling,Negative
MarksWrestling1,5/6/2023,17:24:37,aanything certainly lot oohs awws wcw soon someone leaves feet group fans say thats wrestling right whatever gets reaction audience right wrestling,Negative
sam_bro_HWMF,5/6/2023,17:16:40,toy news week april 30th 2023 search ofaction figures wwe wcw aew toys mastersoftheuniverse starwarsblackseries starwars marvel dc batman conan heman wcwstage tmnt mandalorian powertown s7 hasbro scratchthatfigureitch,Negative
mkkahaniya,5/6/2023,17:13:03,day vlogger children dance chole bature children dance theory via competition influencer influencermarketing fridayfeeling mondaymotivation tbt wcw thursdaythoughts,Negative
HorrorJeezus,5/6/2023,17:12:03,derby winner william carlos williams horse ’ flanks shine wet slick sweat ribbed breath muscular neck wreathed red roses dying kentuckyderby kentucky kentuckyderby2023 wcw,Positive
SlamJamShow,5/6/2023,17:12:03,briebella bellatwins briemode nikkibella sub wrestling slamjam slamjamwrestling wwe wwf wcw aew allelite wrestlingmemes wrestlingjokes jokeoftheday retrowrestling memes nxt njpw,Negative
AnimeThenNow,5/6/2023,16:59:34,meant guys ’ ring years returning obviously ’ compete level ayatollahofrocknrolla still move like wcw amp deserves spot,Positive
ArtCarterYT,5/6/2023,16:59:23,heres wcw capital combat return robocop 1990 recap,Negative
Mcclinchey1980,5/6/2023,16:55:49,bubbathelovesponge show one entertaining conversations youll hear hulkhogan wcw bashatthebeach bubbaarmy,Positive
ToriGr8ce,5/6/2023,16:51:04,tune wcw spreaker network episode atlantapodcast browngirlbloggers potd replay womancrushwednesday humpday tribe momlife,Negative
Davidmoralista,5/6/2023,16:43:56,cam gigandet shirtless two sinners mule wcw mcm camgigandet,Negative
gigirules7,5/6/2023,16:43:38,thank mara❤️ wcw,Positive
gigirules7,5/6/2023,16:41:10,wednesdaywisdom nourish soul let brighter future grow wcw,Negative
SawhJohn,5/6/2023,16:29:17,nasty birthday history today 🎂🥳🎈🎊 born day 1964 former wwf wcw world tag champ 59 today,Negative
HoneyOjukwu,5/6/2023,16:12:22,know cant page time must agree nothing peace mind 🥰😍😘❤️❤️❤️💯 nala wcw😍,Negative
x_from_wecks,5/6/2023,16:11:35,monday night nitro las cruces aug 28th 2000 wcw,Negative
mancrushday,5/6/2023,15:29:53,robbie amell shirtless simulant wcw mcm miloventimiglia,Negative
ThisWeekinConsp,5/6/2023,15:28:22,elonmusk musk tesla russia ukraine nato womenssports women maythe4thbewithyou 4horsemen wcw spongebob callbeforeyoudig pepsi 90sdrsuess catinthehat pattillman americanhero bikini bikinigirl wwe wwf simpsons alien listen thisweekinconspiracy podcast,Negative
HaleysTusk,5/6/2023,15:16:17,wcw new teamhaleyfans video premiere saturday may 6 9am youtube channel ✌🏻👽,Negative
wrestle_hist,5/6/2023,14:32:39,562001 wcw suppose second reboot ppv called big bang wcw thebigbang,Negative
CopperAgeGold,5/6/2023,14:31:27,great effort great designs hold heads high maybe next time boys wcw actionfigures,Positive
wrestle_hist,5/6/2023,14:19:00,561984 kerry von erich defeated ric flair become new nwa world champion david von erich memorial parade champions texas stadium irving texas wccw wcw nwa paradeofchampions kerryvonerich ricflair nwaworldchampionship,Positive
ko3cpod,5/6/2023,13:59:30,know ’ going around city knockouts 3 counts bring havoc shout great crowd fun night wrestling homage wcw,Positive
walkwithaziz,5/6/2023,13:47:21,believe week since opened doors ftlow iii favorite thing event fortheloveofwrestling wwe wwemanchester wwf wcw ecw aew aewallin wrestling wrestlingcommunity comiccon manchester,Positive
jfranklin2678,5/6/2023,13:43:58,happy birthday nasty boy brian knobbs 🥂 wwf wwe wcw wrestling nastyboys,Positive
AbelTarind49016,5/6/2023,13:19:58,goodmorningtwitterworld today crushing wish fruitful day wcw,Positive
vovwero_ruru,5/6/2023,13:03:09,meet wcw dr presidentgceo reminds us resilience isnt bouncing back persevering tough times inspires us navigate turbulence strength grace wcw transcorptransforms,Positive
Savages_94,5/6/2023,13:01:19,go get ’ like protege everyone knew good missed taking care ex wife rip passion comes back best luck peace ❤️ wcw,Negative
OllyURZ,5/6/2023,12:43:53,happy coronation wwkd readytorumble wcw wwe,Positive
NerdyMRshow,5/6/2023,12:20:23,looks like wcw ring went unfunded sad day wcwnitro wcw mattel mattelcreations,Negative
UltraLiger,5/6/2023,11:47:36,video 🎞 match day juventud guerrera 🆚 psicosis 1998 🇺🇸 click link watch full match ➡️ luchacentral wwe wcw luchalibre prowrestling プロレス 🤼‍♂️ ➡️ 🌐,Negative
SlamJamShow,5/6/2023,11:11:14,given told either shane mcmahon kurt anglepotentially wrestling wwe aew wcw actionfigures wrestlingfigs wwf retrowrestling hasbrowwf hasbro wweretros jazwares mattelwwe shanemcmahon kurtangle,Negative
cynthia_nthenya,5/6/2023,10:41:35,wcw time join us celebrate brilliant wires heena khan compiled status built environment report jan dec 2022 read getwired,Positive
myTBprincess,5/6/2023,10:00:55,💪👸 tomboy princess check free apparel giveaway going 👉 fitnessmotivation fitness fit gym workout motivation fitfam bodybuilding fitnessmodel gymlife fitnessaddict fitspo fitnessgirl healthy wcw,Negative
BAHGawdWWEWCW,5/6/2023,9:45:21,reviewing everydamnmatch wrestlemania20 christian vs chrisjericho wwe wwf wcw ecw nwo aew tna nwo wrestling prowrestling wrestlemania,Negative
BAKASHABARICHA2,5/6/2023,8:53:28,wednesday crush show love ❤ wcw,Negative
M3x1ca_NaHuaTL,5/6/2023,6:51:16,wwe 2k23 dream universe xs wcw may week 1 rivals start 1st week universe mode wwe2k23 xbox wcw,Negative
HasbroWWFan,5/6/2023,6:39:23,amazing witness first ever uk appearance powers pain secure tickets ftlow powersofpain wwe wwemanchester wwf wcw ecw aew aewallin aewlondon wrestling comiccon manchester,Negative
ToyCollector14,5/6/2023,6:35:36,imagine could didnt try scalping overseas customers droppedtheball fuckedit wcw,Negative
Corajadwwe,5/6/2023,5:07:17,wcw today katarina waters look plus super talented,Positive
airborne8890,5/6/2023,4:47:58,mattel wcw elite scale crowd funded entrance stage ends 2 hours lets make reality wwe wcw mattel crowdfund,Negative
DuncanAleem_H2o,5/6/2023,4:12:42,dropped new chaotic episode give listen wwe wweraw smackdown wcw wrestling podcast,Negative
BrettBerry48019,5/6/2023,3:51:22,lana asanin amazing wcw womancrushwednesday via beautiful naturally,Positive
TylerJToys,5/6/2023,3:41:05,backed wcw entrance stage ’ final hours today 🤞 hits 5000 backersa super rad item wrestling fan mattel wrestlingfigures,Negative
MainEvent_Marks,5/6/2023,2:30:00,download podcast review wcw wrestlewar 92 v tracy smothers pillman v zman squadron v dangerous alliance wargames wwe wwesmackdown smackdown aew aewrampage cincodemayo sports history podcasts,Negative
SamuelAmenyedor,5/6/2023,2:05:33,wcw beautiful ghanaian actress film producer etvghana,Positive
MainEvent_Marks,5/6/2023,2:00:00,new podcast diving back weird world wcw 1992 wrestlewar card fairly meh 1 greatest wargames matches ever main event wwe wwesmackdown smackdown aew aewrampage cincodemayo podcasts spotify,Positive
ezekielabayomi9,5/6/2023,1:52:02,african queens world gathered lagos statefor 18thamaawards wcw,Negative
kyng_mike,5/6/2023,1:11:45,’ know today is…wcw,Negative
MainEvent_Marks,5/6/2023,1:00:01,podcast review final time wcw used wrestlewar name 92 also talk regime change drug testing formation goofy gimmicks amp wargames wwe wwesmackdown smackdown aew aewrampage njpw cincodemayo,Negative
DanceQueenNY,5/6/2023,0:58:13,offers worldclass events experiences throwbackthursday tbt tgif newmusicfriday fridayfeeling wcw womancrushwednesday travel traveltuesday traveltips motivation,Negative
DanceQueenNY,5/6/2023,0:54:52,dont miss latest event listings via let ’ go throwbackthursday tbt tgif newmusicfriday fridayfeeling wcw womancrushwednesday travel traveltuesday traveltips motivationmonday motivation giftsforher gifts giftforhim,Negative
Freddy41655488,5/6/2023,0:53:36,4221996 defeated ric flair win back wcw world heavyweight title nitro civic center albany georgia wcw 83weeks thebigshow bigshow thegiant ricflair jimmyhart worldheavyweightchampion biggoldbelt wwe wwelegends wwehistory,Negative
vrhiphop,5/6/2023,0:49:59,wcw goes inspiring womeningaming panelists upcoming gbsummit may 22 excited see upcoming event learn womenwednesday gaming,Positive
MainEvent_Marks,5/6/2023,0:30:00,subbed youtube channel hear new podcast wcw wrestlewar 1992 amp hear every week curtain jerkin plus much wwe wwesmackdown smackdown aew aewrampage njpw cincodemayo sports podcasts youtuber,Negative
nwodave2012,5/6/2023,0:24:31,legendary nwo 4 life miss bad guy scotthall nwo nwo4life wcw wwe hulkhogan xpac kevinnash,Negative
C2CColectibles,5/6/2023,0:20:31,hall famer final appearance tshirt final pipers pit maryland championship wrestling wrestling rowdyroddypiper legend wrestking wwe wcw mcw piperspit hotrod available,Negative
KingWarrior54,5/6/2023,0:13:56,said highest respect good gawd love amp admire fact knowing stunning find amazing ways look absolutely adorable amp stunningly fine af love respect definitely wcw 4 life 1010 badass pic aliengirl,Positive
ThisWeekinConsp,5/6/2023,0:01:39,russia ukraine nato womenssports women maythe4thbewithyou 4horsemen wcw spongebob callbeforeyoudig pepsi 90sdrsuess catinthehat pattillman americanhero bikini bikinigirl wwe wwf simpsons alien aligator crocadile listen thisweekinconspiracy podcast,Negative
durralyons,5/5/2023,23:55:47,’ wcw ’ 😍♥️ course ’ crushing baddieswest baddies wan na know boss man let choose three baddies bring back baddieseast would choose 👀🤔 comment tag choice,Negative
WrestlingmagW,5/5/2023,23:53:22,kevin nash wow magazine issue 2 kevinnash nwo wcw wwe wwf diesel attitudeera wwehof wowmagazine wrestling,Negative
MarksWrestling1,5/5/2023,23:45:12,rick rude amp manny fernandez nwawcw world tag team champions amp manager paul jones,Negative
ravi_rambaran,5/5/2023,23:18:55,jump video 6 seconds pretend wcw never left us march 2001 youre welcome thefeels,Negative
MuscleSport_LLC,5/5/2023,23:08:18,great show today rickrood son wwe wwf wcw wrestling legend ravashing rickrude musclesportmag,Positive
wcwbreakdown,5/5/2023,23:07:43,favorite wcw champion title,Positive
MainEvent_Marks,5/5/2023,23:00:01,friday know means going back awkward time wcw hired bill watts yikes podcast review last wrestlewar ever 1992 wwe wwesmackdown smackdown aew aewrampage cincodemayo podcasts,Negative
KarlWomack5,5/5/2023,22:13:45,copying wwe wcw aew temper tantrum hissy fit,Negative
_derbieeeee,5/5/2023,22:11:31,vibe pretty 🌹wcw,Positive
Keegzig,5/5/2023,21:49:20,yo twitter please back kid 90s monday nights mattel nitro wcw wwe crowdfund,Negative
BLaundrey,5/5/2023,21:48:11,gwf global wrestling federation untold story gwf globalwrestlingfederation wwf wweraw wwenetwork aewdynamite aewdark aewallout aew jimcornette nwa dallas dallastx wrestlingdocumentaries wcw wcw93 wwe wccw vonerich onemangang,Negative
BLaundrey,5/5/2023,21:45:11,nwa midamerica untold story nwaempowerrr nwapowerrr aew aewdynamite wwf wrestling wrestlingdocumentaries jeffjarrett jimcornette memphis memphiswrestling wcw mondaynightraw fightnetwork nwa jerrylawler ronfuller studcast njpw,Negative
madg27ny1,5/5/2023,21:36:55,lol think remember diamond dallas page cigar smoking ringside little anyone know including hed become fast rising superstar amp world champion wcw really get credit bringing great talent tv including,Positive
MrFunko619,5/5/2023,21:28:20,one underrated wwewcw superstars 🐉 wcw 19961998 debut wwe 2003 career lasted 2004 🐉🇯🇵 wwe given ultimo dragon better run ultimodragon wwe ruthlessagression wcw,Negative
DeroMacus,5/5/2023,21:27:37,wcw youre story tell pple talk patience love😂,Negative
iviwe_w,5/5/2023,21:25:07,black amp yellow 🖤💛wcw day69oflockdown,Negative
iviwe_w,5/5/2023,21:20:11,life meant fun fun worth enjoy life short miserable wcw womancrushwednesday womensmonth august2020,Negative
